match_id,venue,match_date,match_type,season,pre_temp_avg,pre_humidity_avg,pre_pressure_avg,pre_wind_speed_avg,pre_cloud_cover_avg,pre_rainfall_total,pre_visibility_avg,start_temp,start_humidity,start_pressure,start_wind_speed,start_cloud_cover,start_rainfall,match_temp_avg,match_humidity_avg,match_rainfall_total,match_cloud_avg,match_wind_avg,pitch_condition,match_outcome,play_possible
689,Bridgetown (Kensington Oval),2016-08-02,ODI,monsoon,25.17,85.24,994.39,1.31,49.04,21.6,8.77,28.1,75.64,993.4,4.6,94.3,0.0,30.66,74.4,22.36,64.08,2.37,Wet/Green,Abandoned,0
690,Bengaluru (Chinnaswamy),2022-05-11,T20,summer,26.54,63.81,1018.71,2.28,63.51,4.92,14.54,29.87,56.96,1019.4,3.19,32.12,0.0,31.59,55.37,15.25,58.39,3.85,Flat/Batting,Rain Interrupted,0
691,Bridgetown (Kensington Oval),2019-05-25,Test,summer,27.63,87.32,1009.83,23.26,30.35,0.0,12.99,31.58,65.38,1014.25,18.87,54.26,0.0,33.73,72.57,0.0,42.04,22.63,Wet/Green,Completed,1
692,Karachi (National Stadium),2022-12-13,Test,winter,12.3,69.08,1012.17,40.83,38.63,0.26,14.76,15.6,68.53,1013.54,33.52,14.58,0.0,18.43,61.99,0.0,52.27,41.37,Humid/Swing,Completed,1
693,Bengaluru (Chinnaswamy),2021-04-08,ODI,summer,20.76,63.6,1016.34,6.27,38.82,0.0,14.89,23.65,61.28,1014.37,8.81,14.03,0.0,26.34,55.76,3.31,35.3,6.08,Flat/Batting,Completed,1
694,Bridgetown (Kensington Oval),2023-11-17,ODI,monsoon,26.93,82.81,999.52,3.08,55.72,34.38,7.32,27.79,73.15,1005.41,5.59,93.13,0.0,32.0,75.23,14.04,57.77,3.32,Humid/Swing,Abandoned,0
695,Kolkata (Eden Gardens),2022-07-07,T20,monsoon,29.49,71.03,1025.74,15.46,69.64,2.09,14.27,32.45,76.43,1022.11,19.16,85.3,0.1,34.37,66.05,7.98,58.45,16.82,Humid/Swing,Completed,1
696,Cape Town (Newlands),2022-09-08,T20,monsoon,11.84,58.72,1002.36,21.33,41.08,0.0,15.98,14.42,61.38,1000.31,23.79,40.9,0.0,18.11,50.68,0.0,40.0,22.43,Flat/Batting,Completed,1
697,Chennai (Chepauk),2022-03-31,T20,monsoon,21.47,74.99,1009.57,1.1,51.91,0.0,13.69,25.58,70.45,1008.07,1.37,69.97,0.0,27.2,67.09,0.0,54.13,2.65,Humid/Swing,Completed,1
698,The Oval (London),2020-09-13,ODI,monsoon,8.0,78.1,1011.51,16.67,35.26,4.48,11.7,11.0,82.64,1009.18,13.63,15.52,0.0,13.26,67.39,0.0,34.58,16.59,Humid/Swing,Completed,1
699,Mumbai (Wankhede),2019-01-25,ODI,winter,19.68,79.07,1019.46,25.86,37.08,1.56,13.35,25.46,73.51,1016.87,24.37,47.64,3.48,26.23,72.78,6.05,48.24,25.55,Humid/Swing,Completed,1
700,Kolkata (Eden Gardens),2017-05-27,ODI,summer,30.28,70.82,1026.88,15.34,25.96,0.0,14.85,35.08,71.5,1028.37,20.57,28.68,0.0,35.18,63.04,0.35,33.38,17.34,Humid/Swing,Completed,1
701,MCG (Melbourne),2017-02-25,Test,summer,26.46,56.7,1005.91,29.2,18.63,0.0,17.36,27.43,57.48,1006.89,19.05,59.26,0.0,30.85,53.55,0.23,40.93,27.82,Flat/Batting,Completed,1
702,Kolkata (Eden Gardens),2016-09-26,Test,monsoon,24.3,72.51,1013.6,14.4,51.16,6.08,13.7,24.87,70.42,1014.79,17.66,47.68,0.0,29.1,67.13,2.94,38.73,17.91,Humid/Swing,Completed,1
703,Bengaluru (Chinnaswamy),2024-06-20,Test,summer,23.02,62.83,1016.53,1.71,62.84,21.52,9.36,27.83,56.15,1020.67,0.16,56.33,0.0,27.97,56.17,9.57,65.88,1.58,Wet/Green,Rain Interrupted,0
704,SCG (Sydney),2023-08-24,T20,winter,11.97,67.76,1002.46,0.02,52.63,7.17,13.08,14.52,50.85,1000.39,0.0,38.76,16.83,17.01,57.6,44.57,63.75,1.43,Humid/Swing,Abandoned,0
705,Cape Town (Newlands),2024-11-28,T20,monsoon,19.85,61.17,1025.08,9.75,31.59,0.0,15.31,23.95,59.59,1024.49,11.33,36.88,0.0,26.21,52.47,7.87,42.31,12.06,Flat/Batting,Completed,1
706,Mumbai (Wankhede),2022-06-04,ODI,summer,26.44,80.8,1016.19,3.06,64.04,18.73,9.06,27.96,65.94,1015.59,2.81,94.98,9.05,31.64,67.54,26.1,66.47,3.43,Humid/Swing,Abandoned,0
707,Karachi (National Stadium),2016-06-20,T20,summer,33.92,69.2,1011.97,1.35,41.63,4.3,13.78,37.6,65.7,1012.55,0.14,43.03,0.0,38.75,61.85,0.0,42.07,1.99,Humid/Swing,Completed,1
708,The Oval (London),2016-09-23,Test,monsoon,10.16,76.75,1000.26,10.87,53.01,10.05,11.06,13.36,77.8,1001.02,10.9,13.86,0.0,15.55,69.31,6.39,33.35,9.14,Humid/Swing,Completed,1
709,Kolkata (Eden Gardens),2024-04-28,T20,summer,30.37,68.86,999.41,2.32,55.27,15.29,13.12,33.33,71.77,1002.82,0.0,41.81,0.0,35.49,64.41,0.0,40.7,1.42,Humid/Swing,Rain Interrupted,0
710,Karachi (National Stadium),2024-01-27,Test,winter,12.2,71.04,1020.37,16.67,32.17,1.2,14.81,16.35,60.97,1015.69,19.06,33.18,0.0,17.71,58.22,0.0,47.12,16.38,Humid/Swing,Completed,1
711,Cape Town (Newlands),2019-11-28,Test,monsoon,17.76,57.66,1009.08,19.03,38.12,9.51,13.36,20.56,54.77,1004.22,13.48,24.5,0.0,22.92,50.91,0.0,26.87,19.75,Flat/Batting,Completed,1
712,The Oval (London),2019-02-01,T20,winter,3.72,76.32,1010.1,3.66,65.67,12.72,9.93,4.11,73.81,1008.06,2.99,34.97,0.52,8.64,70.27,19.83,59.44,8.01,Humid/Swing,Rain Interrupted,0
713,Cape Town (Newlands),2017-08-30,ODI,winter,7.73,60.99,1031.04,6.31,59.87,14.63,13.34,11.66,57.25,1030.79,3.25,62.26,8.25,13.48,52.34,29.31,61.89,4.75,Wet/Green,Rain Interrupted,0
714,Karachi (National Stadium),2018-03-13,T20,monsoon,27.24,67.96,1007.26,12.58,43.0,0.0,14.83,29.63,64.8,1006.29,19.0,54.33,0.0,32.26,62.85,2.84,36.49,15.81,Humid/Swing,Completed,1
715,MCG (Melbourne),2017-08-16,T20,winter,9.08,59.17,1015.86,1.53,52.69,5.67,14.53,11.54,46.53,1010.23,6.89,30.59,3.74,14.68,50.21,13.75,65.73,3.18,Flat/Batting,Rain Interrupted,0
716,Delhi (Feroz Shah Kotla),2018-06-21,ODI,summer,29.49,50.51,1010.7,2.66,39.29,0.0,17.59,31.09,37.43,1008.82,2.14,62.76,0.0,34.51,39.61,1.86,38.42,3.12,Flat/Batting,Completed,1
717,Delhi (Feroz Shah Kotla),2019-02-15,T20,winter,5.28,51.16,1018.78,4.09,39.13,1.17,17.11,9.03,43.93,1013.52,2.73,32.77,0.0,11.13,42.07,1.81,38.67,6.1,Flat/Batting,Completed,1
718,Karachi (National Stadium),2019-12-10,ODI,winter,21.87,70.58,1014.07,8.57,39.46,6.24,13.12,26.72,69.29,1013.21,8.32,55.79,0.0,27.89,60.12,0.0,47.7,6.62,Humid/Swing,Completed,1
719,Bengaluru (Chinnaswamy),2023-09-23,ODI,monsoon,18.87,66.37,1006.77,2.62,65.99,14.49,10.8,23.56,51.4,1010.72,6.01,37.24,4.91,24.77,55.7,33.15,58.94,3.19,Humid/Swing,Abandoned,0
720,SCG (Sydney),2020-11-30,ODI,monsoon,15.17,64.36,1030.75,1.3,36.65,8.28,12.55,19.18,55.13,1032.26,0.0,23.16,0.0,20.49,54.83,0.4,37.08,2.18,Flat/Batting,Completed,1
721,Kolkata (Eden Gardens),2024-02-28,Test,winter,18.28,70.75,1008.9,2.32,41.98,0.0,14.94,22.47,71.43,1009.69,8.4,30.25,0.0,24.04,65.65,12.99,41.77,5.4,Humid/Swing,Completed,1
722,Karachi (National Stadium),2016-07-20,ODI,monsoon,32.54,68.19,1026.97,30.06,64.55,6.02,13.53,32.94,61.32,1019.27,35.56,38.15,0.0,37.43,60.5,50.82,57.05,29.02,Humid/Swing,Abandoned,0
723,Mumbai (Wankhede),2022-03-11,ODI,monsoon,26.92,76.28,1006.84,3.9,32.83,0.0,14.18,30.77,79.42,1007.3,1.79,13.47,0.0,33.05,70.95,5.1,35.53,2.86,Humid/Swing,Completed,1
724,Lords (London),2021-03-21,Test,monsoon,14.68,76.96,1021.49,7.24,39.58,0.0,14.06,16.03,71.71,1023.03,9.76,55.34,0.0,20.43,69.62,0.0,31.84,7.7,Humid/Swing,Completed,1
725,Cape Town (Newlands),2024-06-26,T20,winter,12.42,59.28,1033.52,12.35,49.49,0.68,16.08,13.65,45.05,1033.23,15.77,26.52,0.0,18.76,50.12,17.28,48.6,11.98,Flat/Batting,Rain Interrupted,0
726,Chennai (Chepauk),2018-03-13,Test,monsoon,29.72,71.82,1019.47,2.06,48.81,0.0,15.24,28.87,83.6,1020.37,2.53,67.01,0.0,34.31,65.8,0.0,36.14,2.86,Humid/Swing,Completed,1
727,Kolkata (Eden Gardens),2018-01-22,ODI,winter,12.4,72.76,1016.25,6.4,42.67,7.53,12.96,14.89,69.38,1013.67,10.27,42.02,0.0,18.27,64.69,0.0,42.8,5.43,Humid/Swing,Completed,1
728,SCG (Sydney),2016-08-26,ODI,winter,10.97,66.3,1009.11,11.08,54.83,22.55,10.24,13.11,54.2,1008.84,9.29,51.32,3.23,16.49,54.07,15.15,61.0,7.88,Humid/Swing,Abandoned,0
729,Chennai (Chepauk),2017-06-28,ODI,summer,36.14,70.86,997.04,5.84,46.85,0.39,14.31,36.64,67.85,996.23,2.49,77.87,0.0,41.27,65.24,0.0,41.16,5.11,Humid/Swing,Completed,1
730,Lords (London),2015-04-20,ODI,summer,18.94,78.2,1011.52,4.5,39.34,0.0,13.5,21.36,66.53,1014.63,1.18,60.43,0.0,24.62,69.28,0.0,39.47,3.17,Humid/Swing,Completed,1
731,Mumbai (Wankhede),2019-06-12,T20,summer,33.48,82.21,1009.01,19.39,66.24,6.34,11.49,37.91,77.94,1006.42,13.02,73.93,0.0,39.35,71.65,14.78,65.13,17.94,Humid/Swing,Rain Interrupted,0
732,Lords (London),2017-08-23,ODI,monsoon,10.81,78.63,1012.68,20.43,43.92,0.0,14.29,13.38,76.41,1010.95,20.01,61.19,0.0,16.59,69.29,24.41,40.03,19.74,Humid/Swing,Rain Interrupted,0
733,Chennai (Chepauk),2019-03-16,Test,monsoon,24.78,74.62,1023.91,12.7,40.04,0.0,14.51,27.28,68.16,1026.19,12.39,7.28,0.0,29.98,64.71,16.36,42.53,10.23,Humid/Swing,Completed,1
734,Mumbai (Wankhede),2018-07-29,Test,monsoon,23.47,77.82,1004.13,6.42,52.87,15.58,8.83,25.7,73.91,1004.36,5.24,57.7,0.0,29.06,72.89,17.03,53.02,7.2,Humid/Swing,Rain Interrupted,0
735,Cape Town (Newlands),2022-04-16,ODI,monsoon,15.94,60.27,1009.53,21.06,34.92,0.0,16.2,18.03,52.73,1005.12,12.72,16.85,21.18,21.67,50.9,21.18,41.07,21.19,Flat/Batting,Rain Interrupted,0
736,Kolkata (Eden Gardens),2016-07-17,Test,monsoon,25.41,72.93,1017.68,52.37,52.69,18.9,10.12,28.55,62.35,1018.21,45.32,27.84,0.0,30.76,64.34,2.85,55.34,52.5,Humid/Swing,Rain Interrupted,0
737,Bengaluru (Chinnaswamy),2024-04-21,ODI,summer,22.49,61.94,1011.19,3.29,49.08,0.0,15.47,24.88,58.15,1011.96,0.0,30.81,0.0,27.63,54.27,13.2,32.3,2.01,Flat/Batting,Completed,1
738,Cape Town (Newlands),2024-04-27,Test,monsoon,20.69,60.16,991.91,13.08,39.54,0.0,16.5,24.18,51.79,986.6,12.68,36.92,0.0,25.25,52.71,0.0,33.89,12.1,Flat/Batting,Completed,1
739,Cape Town (Newlands),2020-04-05,ODI,monsoon,18.2,58.59,1005.57,12.09,44.04,0.0,16.66,20.56,61.3,1006.52,15.75,45.16,0.0,23.07,53.45,0.0,41.47,9.64,Flat/Batting,Completed,1
740,Karachi (National Stadium),2015-01-22,Test,winter,13.29,64.75,999.65,2.98,52.4,0.0,15.92,17.02,54.66,1002.14,1.79,15.74,0.0,18.6,59.03,0.07,35.29,3.65,Flat/Batting,Completed,1
741,Mumbai (Wankhede),2017-11-14,Test,monsoon,22.92,78.7,1008.95,9.2,37.62,0.0,13.9,24.9,78.83,1009.8,12.87,28.33,0.0,28.95,73.6,0.0,32.12,9.93,Humid/Swing,Completed,1
742,Kolkata (Eden Gardens),2021-02-25,T20,winter,19.09,73.71,1032.63,4.78,44.66,2.95,14.01,21.57,70.9,1031.51,5.43,53.54,0.0,24.39,65.55,0.0,38.59,4.75,Humid/Swing,Completed,1
743,Karachi (National Stadium),2020-12-01,ODI,winter,20.64,70.09,1000.45,2.72,47.66,8.22,12.97,22.27,72.61,1002.87,3.47,38.54,0.0,26.21,62.34,0.0,25.39,1.85,Humid/Swing,Completed,1
744,Chennai (Chepauk),2023-09-15,ODI,monsoon,22.91,71.53,999.58,2.97,47.85,0.0,14.83,25.41,79.2,999.71,0.0,58.87,0.0,27.55,68.45,5.48,39.73,2.64,Humid/Swing,Completed,1
745,Delhi (Feroz Shah Kotla),2018-05-18,Test,summer,41.76,47.14,1018.52,4.28,39.19,0.0,16.99,43.61,37.94,1014.02,0.0,67.72,0.0,47.21,41.07,0.0,44.46,1.99,Flat/Batting,Completed,1
746,Mumbai (Wankhede),2017-09-03,ODI,monsoon,23.03,82.42,1001.48,3.0,69.66,29.24,7.22,25.85,69.77,1001.65,5.61,85.95,4.8,27.72,70.23,59.69,58.11,4.23,Wet/Green,Abandoned,0
747,Bridgetown (Kensington Oval),2023-11-26,T20,monsoon,24.42,79.18,1005.23,7.29,52.08,9.49,11.33,27.9,77.73,1002.73,4.68,46.35,0.0,30.34,73.64,46.95,45.3,8.23,Humid/Swing,Abandoned,0
748,MCG (Melbourne),2015-09-15,Test,monsoon,17.76,61.19,1014.38,10.77,60.35,7.5,13.58,20.81,48.26,1011.91,6.8,28.79,0.0,23.59,50.79,26.76,64.14,11.83,Flat/Batting,Abandoned,0
749,MCG (Melbourne),2021-09-10,T20,monsoon,16.1,60.27,1015.64,34.6,48.52,6.09,13.97,17.99,47.57,1016.09,36.98,94.6,0.0,21.48,51.17,14.64,57.31,36.85,Flat/Batting,Rain Interrupted,0
750,Mumbai (Wankhede),2022-02-01,T20,winter,20.84,80.61,1018.81,8.7,26.51,2.96,12.55,24.86,69.59,1018.38,13.32,55.91,9.88,27.48,73.29,13.65,41.38,9.78,Humid/Swing,Completed,1
751,Karachi (National Stadium),2017-09-17,T20,monsoon,31.92,70.25,1022.87,7.29,31.77,0.0,14.56,34.91,65.3,1019.67,3.04,77.45,0.0,37.39,63.22,0.0,39.61,5.9,Humid/Swing,Completed,1
752,Kolkata (Eden Gardens),2018-04-08,ODI,summer,27.78,74.0,1005.95,17.99,35.48,4.91,12.98,32.25,74.62,1011.37,17.87,29.05,0.0,34.64,63.71,7.92,42.52,18.72,Humid/Swing,Rain Interrupted,0
753,Mumbai (Wankhede),2021-11-23,ODI,monsoon,27.8,76.3,1022.86,1.99,44.58,0.86,14.43,30.83,79.69,1027.03,2.97,17.99,0.0,33.21,73.27,4.71,38.29,2.23,Humid/Swing,Completed,1
754,Delhi (Feroz Shah Kotla),2021-05-26,ODI,summer,32.84,43.77,995.63,3.13,38.6,0.0,17.17,36.62,42.84,997.43,2.34,48.1,0.0,38.17,41.46,7.61,39.6,4.18,Flat/Batting,Completed,1
755,Kolkata (Eden Gardens),2022-06-14,T20,summer,26.06,68.07,1010.45,12.82,60.19,6.27,12.95,27.67,54.83,1010.98,10.52,44.92,0.0,30.92,60.37,18.22,63.54,12.96,Humid/Swing,Rain Interrupted,0
756,Chennai (Chepauk),2020-11-14,ODI,monsoon,27.35,74.02,1025.13,26.41,71.12,0.0,14.49,30.76,71.48,1025.28,31.26,82.96,4.4,31.95,66.75,9.34,63.9,26.25,Humid/Swing,Completed,1
757,Chennai (Chepauk),2020-11-24,T20,monsoon,30.41,71.96,988.75,0.66,40.32,0.8,14.91,31.64,60.06,979.02,0.0,31.07,0.0,35.07,63.29,2.98,64.63,1.64,Humid/Swing,Completed,1
758,SCG (Sydney),2023-10-27,T20,monsoon,16.66,63.1,1017.53,4.38,23.81,10.44,12.4,18.64,55.94,1012.8,4.81,16.7,0.0,22.05,57.49,0.0,42.18,2.52,Flat/Batting,Completed,1
759,SCG (Sydney),2015-03-25,ODI,monsoon,12.39,63.48,1009.67,24.3,39.81,0.0,14.86,14.83,59.14,1010.97,22.07,34.32,0.0,17.42,57.52,2.26,37.02,22.2,Flat/Batting,Completed,1
760,MCG (Melbourne),2015-06-28,T20,winter,7.91,55.88,1022.57,24.0,33.62,0.0,16.54,11.08,53.79,1018.8,32.81,20.4,0.0,14.0,51.12,5.11,32.89,24.68,Flat/Batting,Completed,1
761,The Oval (London),2019-03-10,ODI,monsoon,14.41,79.48,1002.44,3.49,36.49,7.48,11.7,16.21,73.21,1000.88,4.96,37.76,0.0,19.45,70.59,3.8,42.83,4.34,Humid/Swing,Completed,1
762,Cape Town (Newlands),2015-03-08,ODI,monsoon,13.12,60.32,1023.03,4.28,47.36,4.21,14.5,13.99,47.96,1023.06,9.19,61.77,0.0,18.13,52.34,2.9,40.92,4.72,Flat/Batting,Completed,1
763,Chennai (Chepauk),2018-11-13,Test,monsoon,30.86,75.44,1014.85,4.3,70.04,0.0,15.09,33.42,75.69,1012.43,1.47,77.15,6.19,35.75,65.21,11.4,65.14,5.22,Humid/Swing,Completed,1
764,Cape Town (Newlands),2022-05-15,T20,monsoon,12.9,61.62,1004.45,21.39,59.52,12.69,11.49,14.7,47.38,999.68,19.64,50.25,1.22,18.32,52.12,30.43,59.8,20.99,Flat/Batting,Rain Interrupted,0
765,Chennai (Chepauk),2023-08-27,T20,monsoon,30.06,73.72,1019.9,2.82,33.93,0.0,14.28,33.9,72.79,1024.15,10.15,28.53,0.0,36.13,65.64,6.37,33.57,4.58,Humid/Swing,Completed,1
766,Cape Town (Newlands),2023-06-27,ODI,winter,9.21,54.92,1023.48,5.19,56.51,3.89,15.24,13.99,51.56,1023.79,7.27,92.82,0.0,14.87,50.71,28.29,55.28,3.56,Flat/Batting,Rain Interrupted,0
767,Kolkata (Eden Gardens),2015-07-01,ODI,monsoon,26.32,73.11,1015.97,14.34,59.0,17.12,12.18,28.97,61.06,1020.11,13.24,62.59,0.0,32.03,63.08,17.17,58.45,13.98,Wet/Green,Rain Interrupted,0
768,SCG (Sydney),2018-10-18,T20,monsoon,19.95,68.47,1004.15,3.61,35.51,1.58,15.32,22.69,59.14,1008.24,0.0,18.86,0.0,24.65,57.22,0.0,38.84,0.89,Humid/Swing,Completed,1
769,Kolkata (Eden Gardens),2024-04-24,T20,summer,28.39,70.63,1009.86,6.51,26.27,0.0,14.84,30.72,63.5,1011.88,11.36,45.45,0.0,34.69,64.24,1.93,41.46,7.49,Humid/Swing,Completed,1
770,MCG (Melbourne),2022-10-19,ODI,monsoon,14.55,61.38,1019.29,29.77,37.56,0.53,15.9,18.34,57.88,1017.63,32.44,17.58,0.0,20.42,52.39,22.24,46.59,29.55,Flat/Batting,Rain Interrupted,0
771,Bridgetown (Kensington Oval),2017-01-16,Test,winter,25.68,83.1,1001.43,2.49,25.75,0.0,13.28,29.05,75.32,1002.68,0.0,70.63,0.0,30.81,72.79,0.0,37.61,2.42,Humid/Swing,Completed,1
772,Chennai (Chepauk),2023-01-11,ODI,winter,26.48,77.04,1026.35,2.44,27.64,0.0,14.57,31.11,73.19,1025.88,4.27,13.3,1.97,32.96,65.36,1.97,43.04,4.27,Humid/Swing,Completed,1
773,Mumbai (Wankhede),2018-04-16,Test,summer,33.07,82.24,1021.73,2.5,53.73,0.0,13.07,35.64,67.18,1020.54,0.0,23.22,0.0,38.88,73.7,12.64,35.45,2.28,Humid/Swing,Completed,1
774,Mumbai (Wankhede),2023-11-15,Test,monsoon,23.56,80.35,1003.99,13.32,40.1,7.9,12.06,26.57,80.61,1006.07,18.1,48.32,0.37,29.4,71.48,1.24,38.72,13.58,Humid/Swing,Delayed Start,1
775,Mumbai (Wankhede),2018-07-16,ODI,monsoon,24.78,77.48,1022.82,1.58,72.97,0.0,15.4,26.99,72.98,1017.59,0.68,74.14,9.93,29.46,71.43,32.27,63.7,1.15,Humid/Swing,Rain Interrupted,0
776,SCG (Sydney),2019-06-20,T20,winter,8.53,62.27,1018.8,19.36,72.09,28.31,8.31,8.28,55.33,1021.75,16.62,44.26,1.37,13.85,55.76,12.25,55.34,20.94,Wet/Green,Rain Interrupted,0
777,MCG (Melbourne),2017-11-03,Test,monsoon,9.61,61.42,1003.76,3.47,32.03,0.0,15.54,10.55,50.26,1004.25,1.26,19.22,0.0,14.65,47.17,0.0,31.75,2.06,Flat/Batting,Completed,1
778,Bridgetown (Kensington Oval),2017-02-21,ODI,winter,25.21,80.78,1033.67,6.91,26.18,5.22,12.62,27.94,76.19,1029.52,0.0,46.36,0.0,29.99,76.04,0.0,39.84,4.53,Humid/Swing,Completed,1
779,Lords (London),2024-09-01,Test,monsoon,10.96,76.62,1017.0,1.71,51.93,0.0,14.12,10.6,68.68,1021.44,0.0,62.16,0.0,16.57,66.83,0.0,37.86,0.78,Humid/Swing,Completed,1
780,Bridgetown (Kensington Oval),2018-09-21,ODI,monsoon,21.53,80.96,1008.4,1.78,65.63,39.44,7.2,22.76,85.01,1012.14,5.59,85.03,0.0,26.68,73.84,8.45,64.18,3.16,Wet/Green,Abandoned,0
781,Chennai (Chepauk),2023-12-19,ODI,winter,19.78,70.4,1009.46,8.1,60.02,7.2,12.42,23.69,66.67,1007.46,5.39,57.63,11.74,24.79,66.82,29.58,56.34,7.55,Humid/Swing,Rain Interrupted,0
782,The Oval (London),2024-12-22,ODI,winter,-0.78,78.69,1009.93,8.34,64.84,2.49,13.5,3.22,72.31,1002.81,13.62,74.51,0.0,5.74,70.49,1.32,61.14,9.73,Humid/Swing,Completed,1
783,Cape Town (Newlands),2019-12-07,ODI,summer,24.73,58.44,1016.62,1.24,43.56,0.06,15.86,29.31,59.0,1012.82,0.18,62.36,0.0,30.45,52.71,0.0,43.21,1.96,Flat/Batting,Completed,1
784,Lords (London),2017-02-04,ODI,winter,3.0,72.85,1003.46,12.22,50.4,0.74,14.13,8.91,70.19,998.51,13.94,82.66,6.67,8.58,66.1,29.36,66.76,11.4,Humid/Swing,Rain Interrupted,0
785,Cape Town (Newlands),2020-07-30,ODI,winter,8.09,59.46,1011.88,7.91,51.45,29.52,11.37,11.45,57.08,1006.04,0.0,98.24,0.19,13.63,50.95,15.31,69.75,6.6,Wet/Green,Abandoned,0
786,SCG (Sydney),2017-12-28,Test,summer,28.4,63.19,1007.56,0.74,26.42,3.87,13.98,33.67,56.16,1006.95,2.65,75.4,0.0,33.87,57.3,8.43,41.66,3.36,Flat/Batting,Completed,1
787,Cape Town (Newlands),2019-10-05,Test,monsoon,13.54,59.2,1016.26,6.14,36.77,0.0,15.86,14.46,57.16,1015.58,4.84,20.66,0.0,18.77,51.76,12.91,42.65,4.57,Flat/Batting,Completed,1
788,The Oval (London),2021-10-03,Test,monsoon,13.94,74.54,1003.05,4.18,64.16,14.62,11.99,19.76,82.22,1001.7,5.5,62.03,0.17,20.1,71.76,24.28,60.5,4.21,Humid/Swing,Rain Interrupted,0
789,SCG (Sydney),2018-04-18,ODI,monsoon,18.07,67.4,998.17,3.55,35.95,6.61,13.38,21.37,55.05,1000.79,4.6,51.48,0.0,23.24,55.9,0.0,42.45,3.92,Humid/Swing,Completed,1
790,Chennai (Chepauk),2015-11-24,ODI,monsoon,26.69,80.56,1006.58,0.8,62.49,10.28,11.7,29.18,77.41,1008.99,0.0,46.96,9.81,31.44,65.65,31.64,62.91,1.27,Wet/Green,Rain Interrupted,0
791,Bridgetown (Kensington Oval),2018-04-25,ODI,summer,26.67,81.72,1009.3,10.3,44.83,0.0,14.16,30.28,82.45,1013.65,10.06,14.36,0.0,32.05,76.84,2.96,32.17,8.78,Humid/Swing,Completed,1
792,MCG (Melbourne),2021-10-04,T20,monsoon,16.24,52.49,1003.78,23.7,45.31,0.0,16.74,17.42,53.46,1003.12,22.67,81.41,0.0,21.74,52.27,0.0,44.5,23.06,Flat/Batting,Completed,1
793,The Oval (London),2016-11-13,T20,monsoon,8.41,77.53,1016.84,2.91,69.39,40.7,7.82,9.92,79.15,1012.31,5.3,69.17,0.0,13.57,72.74,17.41,60.0,3.36,Humid/Swing,Abandoned,0
794,MCG (Melbourne),2018-12-10,ODI,summer,19.37,61.54,1010.03,13.33,33.85,4.78,14.59,22.48,59.49,1012.23,15.59,68.21,0.0,25.2,53.74,0.0,42.69,13.91,Flat/Batting,Completed,1
795,Mumbai (Wankhede),2023-02-25,ODI,winter,23.79,79.46,1018.78,0.67,40.68,1.72,14.0,25.33,76.84,1014.21,0.0,36.24,0.0,30.08,70.14,3.88,43.75,1.33,Humid/Swing,Completed,1
796,Karachi (National Stadium),2019-11-17,ODI,monsoon,31.12,68.0,1005.45,3.31,29.8,0.87,15.42,35.47,64.65,1001.43,2.77,7.29,0.0,37.61,59.7,3.63,39.4,1.51,Humid/Swing,Completed,1
797,Bridgetown (Kensington Oval),2023-11-16,Test,monsoon,24.61,84.87,1015.34,13.02,65.87,3.43,12.35,26.84,84.23,1012.01,12.29,95.75,0.0,30.08,72.26,11.58,70.37,14.4,Humid/Swing,Completed,1
798,Chennai (Chepauk),2022-07-12,T20,monsoon,30.46,76.98,1014.76,5.29,22.45,0.0,14.53,30.75,75.27,1012.51,3.45,40.67,0.0,35.58,67.06,0.0,39.33,1.36,Humid/Swing,Completed,1
799,The Oval (London),2019-01-28,T20,winter,2.09,73.22,1007.66,28.04,70.62,7.88,11.93,5.75,82.95,1010.69,30.27,62.15,0.3,7.67,68.41,4.33,59.64,28.0,Humid/Swing,Rain Interrupted,0
800,Cape Town (Newlands),2022-08-14,Test,winter,11.01,64.26,1012.15,11.8,61.91,8.4,12.53,14.64,48.71,1010.82,14.28,56.05,0.52,17.36,50.39,11.48,58.94,12.85,Flat/Batting,Rain Interrupted,0
801,Mumbai (Wankhede),2016-08-07,T20,monsoon,28.7,82.47,1020.26,11.66,59.5,2.12,12.9,32.65,73.42,1019.69,8.68,58.82,10.88,35.23,73.11,27.88,58.74,12.19,Humid/Swing,Rain Interrupted,0
802,Bridgetown (Kensington Oval),2023-10-06,ODI,monsoon,22.65,84.37,1017.71,8.83,61.57,5.58,11.76,28.59,84.22,1015.6,11.71,85.73,0.0,28.73,74.35,31.73,68.58,12.71,Humid/Swing,Abandoned,0
803,Mumbai (Wankhede),2016-06-01,Test,summer,34.11,78.27,1019.32,20.58,62.62,29.06,9.37,38.63,77.53,1018.93,14.25,61.88,0.0,39.38,74.01,4.07,57.68,19.67,Humid/Swing,Rain Interrupted,0
804,Delhi (Feroz Shah Kotla),2023-09-24,T20,monsoon,31.38,46.54,1017.71,3.11,33.57,2.29,16.17,33.61,39.78,1017.03,1.42,27.27,0.0,37.23,40.33,0.0,45.33,3.6,Flat/Batting,Completed,1
805,Lords (London),2019-01-23,ODI,winter,2.98,73.98,1024.53,3.78,62.84,17.96,11.76,5.77,64.05,1025.15,9.5,39.22,1.41,8.35,68.72,38.33,71.97,4.88,Humid/Swing,Abandoned,0
